txn_id,investor_id,amfi_code,transaction_date,amount,nav_at_purchase,units_allotted,transaction_type
4703,INV0158,110478,2019-05-22,500,128.519,3.8905,SIP
4704,INV0158,110478,2019-06-21,500,140.5048,3.5586,SIP
4705,INV0158,110478,2019-07-21,500,147.495,3.3899,SIP
4706,INV0158,110478,2019-08-20,500,114.0467,4.3842,SIP
4707,INV0158,110478,2019-09-19,500,157.7373,3.1698,SIP
4708,INV0158,110478,2019-10-19,500,106.1046,4.7123,SIP
4709,INV0158,110478,2019-11-18,500,106.5288,4.6936,SIP
6004,INV0158,100033,2020-02-15,50000,107.7687,463.9566,Lumpsum
5957,INV0158,112090,2020-09-03,250000,190.8338,1310.0405,Lumpsum
4710,INV0159,108005,2020-01-30,1000,653.3858,1.5305,SIP
4711,INV0159,108005,2020-02-29,1000,725.56,1.3782,SIP
4712,INV0159,108005,2020-03-30,1000,661.2258,1.5123,SIP
4713,INV0159,108005,2020-04-29,1000,663.5964,1.5069,SIP
4714,INV0159,108005,2020-05-29,1000,262.778,3.8055,SIP
6347,INV0159,120841,2020-06-14,500000,212.4911,2353.0397,Lumpsum
4715,INV0159,108005,2020-06-28,1000,648.4413,1.5422,SIP
4716,INV0159,108005,2020-07-28,1000,268.0561,3.7306,SIP
4717,INV0159,108005,2020-08-27,1000,437.9,2.2836,SIP
4718,INV0159,108005,2020-09-26,1000,675.8537,1.4796,SIP
4719,INV0159,108005,2020-10-26,1000,618.1905,1.6176,SIP
4720,INV0159,108005,2020-11-25,1000,499.8115,2.0008,SIP
4721,INV0159,108005,2020-12-25,1000,257.573,3.8824,SIP
4722,INV0159,108005,2021-01-24,1000,601.1564,1.6635,SIP
4723,INV0159,108005,2021-02-23,1000,556.2108,1.7979,SIP
4724,INV0159,108005,2021-03-25,1000,565.4256,1.7686,SIP
4725,INV0159,108005,2021-04-24,1000,572.0123,1.7482,SIP
4726,INV0159,108005,2021-05-24,1000,549.6095,1.8195,SIP
4727,INV0159,108005,2021-06-23,1000,356.8592,2.8022,SIP
4728,INV0159,108005,2021-07-23,1000,689.2785,1.4508,SIP
4729,INV0159,108005,2021-08-22,1000,584.3961,1.7112,SIP
6167,INV0159,107494,2021-09-19,100000,148.3629,674.023,Lumpsum
4730,INV0159,108005,2021-09-21,1000,536.8229,1.8628,SIP
4731,INV0159,108005,2021-10-21,1000,346.3453,2.8873,SIP
4732,INV0159,108005,2021-11-20,1000,672.1531,1.4878,SIP
4733,INV0159,108005,2021-12-20,1000,647.9588,1.5433,SIP
4734,INV0159,108005,2022-01-19,1000,601.8551,1.6615,SIP
4735,INV0159,108005,2022-02-18,1000,456.2276,2.1919,SIP
4736,INV0159,108005,2022-03-20,1000,587.8964,1.701,SIP
4737,INV0159,108005,2022-04-19,1000,662.117,1.5103,SIP
4738,INV0159,108005,2022-05-19,1000,660.9921,1.5129,SIP
4739,INV0159,108005,2022-06-18,1000,699.2111,1.4302,SIP
4740,INV0159,108005,2022-07-18,1000,616.9865,1.6208,SIP
4741,INV0159,108005,2022-08-17,1000,498.3104,2.0068,SIP
4742,INV0159,108005,2022-09-16,1000,298.2156,3.3533,SIP
4743,INV0159,108005,2022-10-16,1000,688.0104,1.4535,SIP
4744,INV0159,108005,2022-11-15,1000,221.0295,4.5243,SIP
4745,INV0159,108005,2022-12-15,1000,537.5346,1.8603,SIP
4746,INV0159,108005,2023-01-14,1000,270.9518,3.6907,SIP
4747,INV0159,108005,2023-02-13,1000,580.3638,1.7231,SIP
4748,INV0159,108005,2023-03-15,1000,582.8156,1.7158,SIP
4749,INV0159,108005,2023-04-14,1000,224.8238,4.4479,SIP
4750,INV0159,108005,2023-05-14,1000,727.5028,1.3746,SIP
4751,INV0159,108005,2023-06-13,1000,810.3533,1.234,SIP
4752,INV0159,108005,2023-07-13,1000,547.9718,1.8249,SIP
4753,INV0159,108005,2023-08-12,1000,408.0467,2.4507,SIP
4754,INV0159,108005,2023-09-11,1000,575.3104,1.7382,SIP
4755,INV0159,108005,2023-10-11,1000,265.9027,3.7608,SIP
4756,INV0159,108005,2023-11-10,1000,674.5468,1.4825,SIP
4757,INV0159,108005,2023-12-10,1000,669.5143,1.4936,SIP
4758,INV0159,108005,2024-01-09,1000,549.1921,1.8209,SIP
4759,INV0159,108005,2024-02-08,1000,607.6149,1.6458,SIP
4760,INV0160,120841,2019-11-04,2000,234.494,8.529,SIP
4761,INV0160,120841,2019-12-04,2000,227.8323,8.7784,SIP
4762,INV0160,120841,2020-01-03,2000,158.7844,12.5957,SIP
4763,INV0160,120841,2020-02-02,2000,235.4448,8.4946,SIP
4764,INV0160,120841,2020-03-03,2000,160.927,12.428,SIP
4765,INV0160,120841,2020-04-02,2000,251.8729,7.9405,SIP
4766,INV0160,120841,2020-05-02,2000,178.1102,11.229,SIP
4767,INV0160,120841,2020-06-01,2000,154.1949,12.9706,SIP
4768,INV0160,120841,2020-07-01,2000,231.7118,8.6314,SIP
6038,INV0161,107494,2020-02-08,500000,268.4393,1862.6185,Lumpsum
4769,INV0161,116230,2020-12-09,1000,50.5901,19.7667,SIP
4770,INV0161,116230,2021-01-08,1000,52.2108,19.1531,SIP
4771,INV0161,116230,2021-02-07,1000,97.7033,10.2351,SIP
4772,INV0161,116230,2021-03-09,1000,71.9679,13.8951,SIP
6133,INV0161,100033,2021-04-06,50000,188.323,265.5013,Lumpsum
4773,INV0161,116230,2021-04-08,1000,53.0392,18.854,SIP
4774,INV0161,116230,2021-05-08,1000,69.7436,14.3382,SIP
4775,INV0161,116230,2021-06-07,1000,45.4472,22.0036,SIP
4776,INV0161,116230,2021-07-07,1000,44.4852,22.4794,SIP
4777,INV0161,116230,2021-08-06,1000,51.5861,19.3851,SIP
4778,INV0161,116230,2021-09-05,1000,65.1312,15.3536,SIP
6027,INV0161,119551,2021-09-23,50000,179.888,277.9507,Lumpsum
4779,INV0161,116230,2021-10-05,1000,44.4648,22.4897,SIP
4780,INV0161,116230,2021-11-04,1000,53.098,18.8331,SIP
4781,INV0161,116230,2021-12-04,1000,40.8048,24.5069,SIP
4782,INV0161,116230,2022-01-03,1000,91.0776,10.9796,SIP
4783,INV0161,116230,2022-02-02,1000,90.8344,11.009,SIP
4784,INV0161,116230,2022-03-04,1000,85.4666,11.7005,SIP
4785,INV0161,116230,2022-04-03,1000,85.1248,11.7475,SIP
4786,INV0161,116230,2022-05-03,1000,42.4047,23.5823,SIP
4787,INV0161,116230,2022-06-02,1000,93.5561,10.6888,SIP
4788,INV0161,116230,2022-07-02,1000,96.8773,10.3223,SIP
6137,INV0161,116230,2022-07-18,500000,42.8015,11681.8336,Lumpsum
4789,INV0161,116230,2022-08-01,1000,84.481,11.837,SIP
4790,INV0161,116230,2022-08-31,1000,44.042,22.7056,SIP
4791,INV0161,116230,2022-09-30,1000,73.5553,13.5952,SIP
4792,INV0161,116230,2022-10-30,1000,97.0368,10.3054,SIP
4793,INV0161,116230,2022-11-29,1000,52.1195,19.1867,SIP
4794,INV0161,116230,2022-12-29,1000,45.1153,22.1654,SIP
4795,INV0161,116230,2023-01-28,1000,43.6293,22.9204,SIP
4796,INV0161,116230,2023-02-27,1000,76.8293,13.0159,SIP
4797,INV0161,116230,2023-03-29,1000,60.3649,16.5659,SIP
4798,INV0162,118701,2020-04-29,500,161.6717,3.0927,SIP
5977,INV0162,110478,2020-05-07,500000,155.7315,3210.6542,Lumpsum
4799,INV0162,118701,2020-05-29,500,149.9676,3.3341,SIP
4800,INV0162,118701,2020-06-28,500,366.8439,1.363,SIP
4801,INV0162,118701,2020-07-28,500,152.3555,3.2818,SIP
4802,INV0162,118701,2020-08-27,500,137.2776,3.6423,SIP
4803,INV0162,118701,2020-09-26,500,142.5808,3.5068,SIP
4804,INV0162,118701,2020-10-26,500,130.7684,3.8236,SIP
4805,INV0162,118701,2020-11-25,500,137.1033,3.6469,SIP
4806,INV0162,118701,2020-12-25,500,158.1091,3.1624,SIP
4807,INV0162,118701,2021-01-24,500,141.7298,3.5278,SIP
4808,INV0162,118701,2021-02-23,500,145.4467,3.4377,SIP
4809,INV0162,118701,2021-03-25,500,137.7443,3.6299,SIP
4810,INV0162,118701,2021-04-24,500,148.782,3.3606,SIP
4811,INV0162,118701,2021-05-24,500,304.8217,1.6403,SIP
4812,INV0162,118701,2021-06-23,500,286.8413,1.7431,SIP
4813,INV0162,118701,2021-07-23,500,308.4404,1.6211,SIP
4814,INV0162,118701,2021-08-22,500,274.587,1.8209,SIP
4815,INV0162,118701,2021-09-21,500,137.0208,3.6491,SIP
4816,INV0162,118701,2021-10-21,500,240.4361,2.0796,SIP
4817,INV0162,118701,2021-11-20,500,274.0365,1.8246,SIP
4818,INV0162,118701,2021-12-20,500,285.6251,1.7505,SIP
4819,INV0162,118701,2022-01-19,500,130.1628,3.8413,SIP
4820,INV0162,118701,2022-02-18,500,180.3707,2.7721,SIP
4821,INV0162,118701,2022-03-20,500,260.1721,1.9218,SIP
4822,INV0162,118701,2022-04-19,500,153.092,3.266,SIP
4823,INV0162,118701,2022-05-19,500,144.8095,3.4528,SIP
6001,INV0163,118701,2020-02-05,25000,310.4447,80.5296,Lumpsum
4824,INV0163,116230,2020-10-15,1000,50.5901,19.7667,SIP
4825,INV0163,116230,2020-11-14,1000,52.2108,19.1531,SIP
4826,INV0163,116230,2020-12-14,1000,97.7033,10.2351,SIP
6303,INV0163,101539,2020-12-23,50000,59.46,840.9014,Lumpsum
4827,INV0163,116230,2021-01-13,1000,71.9679,13.8951,SIP
4828,INV0163,116230,2021-02-12,1000,53.0392,18.854,SIP
4829,INV0163,116230,2021-03-14,1000,69.7436,14.3382,SIP
4830,INV0163,116230,2021-04-13,1000,45.4472,22.0036,SIP
4831,INV0163,116230,2021-05-13,1000,44.4852,22.4794,SIP
4832,INV0163,116230,2021-06-12,1000,51.5861,19.3851,SIP
4833,INV0163,116230,2021-07-12,1000,65.1312,15.3536,SIP
4834,INV0163,116230,2021-08-11,1000,44.4648,22.4897,SIP
4835,INV0163,116230,2021-09-10,1000,53.098,18.8331,SIP
4836,INV0163,116230,2021-10-10,1000,40.8048,24.5069,SIP
4837,INV0163,116230,2021-11-09,1000,91.0776,10.9796,SIP
4838,INV0163,116230,2021-12-09,1000,90.8344,11.009,SIP
4839,INV0163,116230,2022-01-08,1000,85.4666,11.7005,SIP
6197,INV0163,101539,2022-02-06,25000,59.9807,416.8007,Lumpsum
4840,INV0163,116230,2022-02-07,1000,85.1248,11.7475,SIP
4841,INV0163,116230,2022-03-09,1000,42.4047,23.5823,SIP
4842,INV0163,116230,2022-04-08,1000,93.5561,10.6888,SIP
4843,INV0163,116230,2022-05-08,1000,96.8773,10.3223,SIP
4844,INV0163,116230,2022-06-07,1000,84.481,11.837,SIP
4845,INV0163,116230,2022-07-07,1000,44.042,22.7056,SIP
4846,INV0163,116230,2022-08-06,1000,73.5553,13.5952,SIP
4847,INV0163,116230,2022-09-05,1000,97.0368,10.3054,SIP
4848,INV0163,116230,2022-10-05,1000,52.1195,19.1867,SIP
4849,INV0163,116230,2022-11-04,1000,45.1153,22.1654,SIP
4850,INV0163,116230,2022-12-04,1000,43.6293,22.9204,SIP
6102,INV0163,116230,2022-12-25,25000,53.1133,470.6919,Lumpsum
4851,INV0163,116230,2023-01-03,1000,76.8293,13.0159,SIP
4852,INV0163,116230,2023-02-02,1000,60.3649,16.5659,SIP
4853,INV0163,116230,2023-03-04,1000,97.4891,10.2576,SIP
4854,INV0163,116230,2023-04-03,1000,41.0516,24.3596,SIP
6109,INV0163,110478,2023-04-07,10000,142.7839,70.0359,Lumpsum
4855,INV0163,116230,2023-05-03,1000,43.9948,22.73,SIP
6112,INV0164,119597,2020-02-05,50000,71.1461,702.7792,Lumpsum
4856,INV0164,112090,2020-07-14,5000,244.9819,20.4097,SIP
4857,INV0164,112090,2020-08-13,5000,243.8914,20.5009,SIP
4858,INV0164,112090,2020-09-12,5000,179.966,27.783,SIP
4859,INV0164,112090,2020-10-12,5000,216.6193,23.082,SIP
4860,INV0164,112090,2020-11-11,5000,174.22,28.6993,SIP
4861,INV0164,112090,2020-12-11,5000,225.9767,22.1262,SIP
4862,INV0164,112090,2021-01-10,5000,183.1199,27.3045,SIP
4863,INV0164,112090,2021-02-09,5000,150.6258,33.1948,SIP
4864,INV0164,112090,2021-03-11,5000,241.9656,20.6641,SIP
4865,INV0164,112090,2021-04-10,5000,239.7937,20.8513,SIP
4866,INV0164,112090,2021-05-10,5000,152.8666,32.7083,SIP
4867,INV0164,112090,2021-06-09,5000,173.6394,28.7953,SIP
4868,INV0164,112090,2021-07-09,5000,168.5504,29.6647,SIP
4869,INV0164,112090,2021-08-08,5000,175.7485,28.4497,SIP
4870,INV0164,112090,2021-09-07,5000,189.8567,26.3357,SIP
4871,INV0164,112090,2021-10-07,5000,188.3318,26.5489,SIP
4872,INV0164,112090,2021-11-06,5000,189.2495,26.4201,SIP
4873,INV0164,112090,2021-12-06,5000,161.3005,30.998,SIP
4874,INV0164,112090,2022-01-05,5000,141.7028,35.2851,SIP
4875,INV0164,112090,2022-02-04,5000,189.1497,26.4341,SIP
4876,INV0164,112090,2022-03-06,5000,195.0915,25.629,SIP
4877,INV0164,112090,2022-04-05,5000,167.8505,29.7884,SIP
4878,INV0164,112090,2022-05-05,5000,187.7969,26.6245,SIP
4879,INV0164,112090,2022-06-04,5000,160.5801,31.1371,SIP
4880,INV0164,112090,2022-07-04,5000,205.9913,24.2729,SIP
4881,INV0164,112090,2022-08-03,5000,153.9395,32.4803,SIP
4882,INV0164,112090,2022-09-02,5000,175.5137,28.4878,SIP
4883,INV0164,112090,2022-10-02,5000,202.4848,24.6932,SIP
4884,INV0164,112090,2022-11-01,5000,247.3821,20.2116,SIP
4885,INV0164,112090,2022-12-01,5000,178.8719,27.953,SIP
4886,INV0164,112090,2022-12-31,5000,171.2251,29.2013,SIP
6075,INV0165,116230,2020-03-19,500000,52.9695,9439.3944,Lumpsum
4887,INV0165,119551,2020-06-11,500,88.7142,5.6361,SIP
4888,INV0165,119551,2020-07-11,500,84.9803,5.8837,SIP
4889,INV0165,119551,2020-08-10,500,145.0463,3.4472,SIP
4890,INV0165,119551,2020-09-09,500,86.3651,5.7894,SIP
4891,INV0165,119551,2020-10-09,500,177.7342,2.8132,SIP
4892,INV0165,119551,2020-11-08,500,82.3993,6.068,SIP
4893,INV0165,119551,2020-12-08,500,150.1895,3.3291,SIP
4894,INV0165,119551,2021-01-07,500,140.88,3.5491,SIP
5973,INV0165,118632,2021-03-13,50000,88.6882,563.7729,Lumpsum
6252,INV0165,125497,2023-11-05,250000,94.9714,2632.3714,Lumpsum
6051,INV0166,118701,2020-05-25,10000,139.6208,71.6226,Lumpsum
4895,INV0166,100356,2020-10-28,10000,172.2172,58.0662,SIP
4896,INV0166,100356,2020-11-27,10000,187.1722,53.4267,SIP
4897,INV0166,100356,2020-12-27,10000,464.1733,21.5437,SIP
4898,INV0166,100356,2021-01-26,10000,206.2648,48.4814,SIP
6212,INV0166,120841,2021-02-01,250000,236.0505,1059.0954,Lumpsum
4899,INV0166,100356,2021-02-25,10000,166.8317,59.9406,SIP
4900,INV0166,100356,2021-03-27,10000,209.24,47.792,SIP
6231,INV0166,130503,2021-04-23,25000,74.0002,337.8369,Lumpsum
4901,INV0166,100356,2021-04-26,10000,165.468,60.4346,SIP
4902,INV0166,100356,2021-05-26,10000,158.1498,63.2312,SIP
4903,INV0166,100356,2021-06-25,10000,181.5447,55.0829,SIP
4904,INV0166,100356,2021-07-25,10000,203.0522,49.2484,SIP
4905,INV0166,100356,2021-08-24,10000,183.5076,54.4937,SIP
4906,INV0166,100356,2021-09-23,10000,168.5381,59.3338,SIP
4907,INV0166,100356,2021-10-23,10000,161.2948,61.9983,SIP
4908,INV0166,100356,2021-11-22,10000,319.8997,31.2598,SIP
4909,INV0166,100356,2021-12-22,10000,313.7319,31.8743,SIP
4910,INV0166,100356,2022-01-21,10000,330.6147,30.2467,SIP
4911,INV0166,100356,2022-02-20,10000,275.0166,36.3614,SIP
4912,INV0166,100356,2022-03-22,10000,151.122,66.1717,SIP
6361,INV0166,118632,2022-04-15,10000,106.4875,93.9077,Lumpsum
4913,INV0166,100356,2022-04-21,10000,220.5354,45.3442,SIP
4914,INV0166,100356,2022-05-21,10000,285.0136,35.086,SIP
4915,INV0166,100356,2022-06-20,10000,267.1773,37.4283,SIP
4916,INV0166,100356,2022-07-20,10000,157.3051,63.5707,SIP
4917,INV0166,100356,2022-08-19,10000,215.357,46.4345,SIP
4918,INV0166,100356,2022-09-18,10000,261.6505,38.2189,SIP
4919,INV0166,100356,2022-10-18,10000,171.5822,58.2811,SIP
4920,INV0166,100356,2022-11-17,10000,168.8194,59.2349,SIP
4921,INV0166,100356,2022-12-17,10000,159.0421,62.8764,SIP
4922,INV0166,100356,2023-01-16,10000,220.1446,45.4247,SIP
4923,INV0166,100356,2023-02-15,10000,205.8197,48.5862,SIP
4924,INV0166,100356,2023-03-17,10000,445.7206,22.4356,SIP
4925,INV0166,100356,2023-04-16,10000,157.131,63.6412,SIP
4926,INV0166,100356,2023-05-16,10000,181.8469,54.9913,SIP
4927,INV0166,100356,2023-06-15,10000,163.2292,61.2635,SIP
4928,INV0166,100356,2023-07-15,10000,213.9009,46.7506,SIP
4929,INV0166,100356,2023-08-14,10000,150.8796,66.278,SIP
4930,INV0166,100356,2023-09-13,10000,272.7956,36.6575,SIP
4931,INV0166,100356,2023-10-13,10000,158.9041,62.931,SIP
6235,INV0166,120841,2023-11-04,100000,246.7336,405.2954,Lumpsum
4932,INV0166,100356,2023-11-12,10000,176.0483,56.8026,SIP
4933,INV0166,100356,2023-12-12,10000,279.2128,35.815,SIP
4934,INV0166,100356,2024-01-11,10000,141.0865,70.8785,SIP
4935,INV0166,100356,2024-02-10,10000,218.265,45.8159,SIP
4936,INV0166,100356,2024-03-11,10000,245.0216,40.8127,SIP
6451,INV0166,120841,2024-03-13,-100000,246.7336,-405.2954,Redemption
4937,INV0167,120841,2019-08-12,5000,234.494,21.3225,SIP
4938,INV0167,120841,2019-09-11,5000,227.8323,21.946,SIP
4939,INV0167,120841,2019-10-11,5000,158.7844,31.4892,SIP
4940,INV0167,120841,2019-11-10,5000,235.4448,21.2364,SIP
4941,INV0167,120841,2019-12-10,5000,160.927,31.07,SIP
4942,INV0167,120841,2020-01-09,5000,251.8729,19.8513,SIP
4943,INV0167,120841,2020-02-08,5000,178.1102,28.0725,SIP
4944,INV0167,120841,2020-03-09,5000,154.1949,32.4265,SIP
4945,INV0167,120841,2020-04-08,5000,231.7118,21.5785,SIP
4946,INV0167,120841,2020-05-08,5000,244.5757,20.4436,SIP
4947,INV0167,120841,2020-06-07,5000,189.5598,26.3769,SIP
4948,INV0167,120841,2020-07-07,5000,161.7346,30.9148,SIP
4949,INV0167,120841,2020-08-06,5000,199.2871,25.0894,SIP
4950,INV0167,120841,2020-09-05,5000,158.3628,31.5731,SIP
4951,INV0167,120841,2020-10-05,5000,167.9999,29.7619,SIP
4952,INV0167,120841,2020-11-04,5000,158.0752,31.6305,SIP
4953,INV0167,120841,2020-12-04,5000,182.2421,27.436,SIP
4954,INV0167,120841,2021-01-03,5000,176.6361,28.3068,SIP
4955,INV0167,120841,2021-02-02,5000,190.8215,26.2025,SIP
4956,INV0167,120841,2021-03-04,5000,200.2334,24.9709,SIP
4957,INV0167,120841,2021-04-03,5000,181.3071,27.5775,SIP
4958,INV0167,120841,2021-05-03,5000,177.5406,28.1626,SIP
4959,INV0167,120841,2021-06-02,5000,235.8345,21.2013,SIP
4960,INV0167,120841,2021-07-02,5000,197.8434,25.2725,SIP
4961,INV0167,120841,2021-08-01,5000,214.1079,23.3527,SIP
4962,INV0167,120841,2021-08-31,5000,172.5423,28.9784,SIP
4963,INV0167,120841,2021-09-30,5000,203.116,24.6165,SIP
4964,INV0167,120841,2021-10-30,5000,237.5803,21.0455,SIP
4965,INV0167,120841,2021-11-29,5000,232.9923,21.4599,SIP
4966,INV0167,120841,2021-12-29,5000,156.3622,31.977,SIP
4967,INV0167,120841,2022-01-28,5000,199.2841,25.0898,SIP
4968,INV0167,120841,2022-02-27,5000,184.7545,27.0629,SIP
4969,INV0167,120841,2022-03-29,5000,169.6941,29.4648,SIP
4970,INV0167,120841,2022-04-28,5000,182.775,27.356,SIP
4971,INV0167,120841,2022-05-28,5000,157.3537,31.7755,SIP
4972,INV0167,120841,2022-06-27,5000,185.8908,26.8975,SIP
4973,INV0167,120841,2022-07-27,5000,153.7304,32.5245,SIP
4974,INV0167,120841,2022-08-26,5000,214.1074,23.3528,SIP
4975,INV0167,120841,2022-09-25,5000,196.9069,25.3927,SIP
4976,INV0167,120841,2022-10-25,5000,154.5822,32.3453,SIP
4977,INV0167,120841,2022-11-24,5000,190.6468,26.2265,SIP
4978,INV0167,120841,2022-12-24,5000,213.9145,23.3738,SIP
4979,INV0167,120841,2023-01-23,5000,157.3082,31.7847,SIP
4980,INV0167,120841,2023-02-22,5000,159.1405,31.4188,SIP
4981,INV0167,120841,2023-03-24,5000,170.5667,29.314,SIP
6178,INV0167,110478,2023-04-05,50000,103.009,485.3945,Lumpsum
4982,INV0167,120841,2023-04-23,5000,162.0434,30.8559,SIP
4983,INV0167,120841,2023-05-23,5000,187.8901,26.6113,SIP
4984,INV0167,120841,2023-06-22,5000,257.9392,19.3844,SIP
4985,INV0167,120841,2023-07-22,5000,163.5262,30.5761,SIP
4986,INV0167,120841,2023-08-21,5000,200.7252,24.9097,SIP
4987,INV0167,120841,2023-09-20,5000,159.162,31.4145,SIP
4988,INV0167,120841,2023-10-20,5000,179.6411,27.8333,SIP
4989,INV0167,120841,2023-11-19,5000,251.1949,19.9049,SIP
6016,INV0167,130503,2023-11-28,500000,117.8534,4242.559,Lumpsum
4990,INV0167,120841,2023-12-19,5000,172.8534,28.9262,SIP
4991,INV0167,120841,2024-01-18,5000,231.3722,21.6102,SIP
4992,INV0168,119551,2020-03-21,2000,88.7142,22.5443,SIP
4993,INV0168,119551,2020-04-20,2000,84.9803,23.5349,SIP
4994,INV0168,119551,2020-05-20,2000,145.0463,13.7887,SIP
4995,INV0168,119551,2020-06-19,2000,86.3651,23.1575,SIP
4996,INV0168,119551,2020-07-19,2000,177.7342,11.2528,SIP
4997,INV0168,119551,2020-08-18,2000,82.3993,24.2721,SIP
4998,INV0168,119551,2020-09-17,2000,150.1895,13.3165,SIP
4999,INV0168,119551,2020-10-17,2000,140.88,14.1965,SIP
5000,INV0168,119551,2020-11-16,2000,85.0045,23.5282,SIP
6205,INV0168,112090,2023-07-06,500000,166.0838,3010.5284,Lumpsum
6083,INV0168,103504,2024-03-15,100000,367.8494,271.8504,Lumpsum
6396,INV0169,103504,2020-05-28,25000,139.9814,178.5952,Lumpsum
5001,INV0169,118632,2020-06-08,5000,104.9349,47.6486,SIP
5002,INV0169,118632,2020-07-08,5000,115.9556,43.12,SIP
5003,INV0169,118632,2020-08-07,5000,90.1724,55.4493,SIP
5004,INV0169,118632,2020-09-06,5000,107.5303,46.4985,SIP
5005,INV0169,118632,2020-10-06,5000,85.8673,58.2294,SIP
5006,INV0169,118632,2020-11-05,5000,103.2877,48.4085,SIP
6015,INV0169,125497,2020-11-12,50000,93.1155,536.9675,Lumpsum
5007,INV0169,118632,2020-12-05,5000,92.635,53.9753,SIP
5008,INV0169,118632,2021-01-04,5000,114.8992,43.5164,SIP
5009,INV0169,118632,2021-02-03,5000,118.3935,42.232,SIP
5010,INV0169,118632,2021-03-05,5000,104.2531,47.9602,SIP
5011,INV0169,118632,2021-04-04,5000,105.3986,47.439,SIP
5012,INV0169,118632,2021-05-04,5000,87.5728,57.0954,SIP
5013,INV0169,118632,2021-06-03,5000,96.761,51.6737,SIP
5014,INV0169,118632,2021-07-03,5000,79.9792,62.5163,SIP
6341,INV0169,101305,2021-08-07,50000,57.1649,874.6626,Lumpsum
6181,INV0169,108005,2022-04-06,25000,326.8362,76.4909,Lumpsum
5986,INV0169,116230,2022-10-09,500000,49.1552,10171.8638,Lumpsum
5982,INV0170,101539,2019-07-06,10000,62.5968,159.7526,Lumpsum
6416,INV0170,116230,2020-01-07,100000,76.3006,1310.6057,Lumpsum
5015,INV0170,120503,2020-07-26,5000,255.5818,19.5632,SIP
5016,INV0170,120503,2020-08-25,5000,263.7851,18.9548,SIP
5017,INV0170,120503,2020-09-24,5000,289.9458,17.2446,SIP
6078,INV0170,119597,2020-10-05,25000,163.2559,153.1338,Lumpsum
5018,INV0170,120503,2020-10-24,5000,210.0636,23.8023,SIP
5019,INV0170,120503,2020-11-23,5000,164.3817,30.417,SIP
5020,INV0170,120503,2020-12-23,5000,232.7063,21.4863,SIP
5021,INV0170,120503,2021-01-22,5000,171.3286,29.1837,SIP
5022,INV0170,120503,2021-02-21,5000,205.3521,24.3484,SIP
6229,INV0170,116230,2021-03-05,500000,49.9851,10002.9809,Lumpsum
5023,INV0170,120503,2021-03-23,5000,246.9279,20.2488,SIP
5024,INV0170,120503,2021-04-22,5000,266.1749,18.7846,SIP
5025,INV0170,120503,2021-05-22,5000,208.6292,23.966,SIP
5026,INV0170,120503,2021-06-21,5000,168.3861,29.6937,SIP
5027,INV0170,120503,2021-07-21,5000,247.0995,20.2348,SIP
5028,INV0170,120503,2021-08-20,5000,351.4786,14.2256,SIP
5029,INV0170,120503,2021-09-19,5000,333.7572,14.981,SIP
5030,INV0170,120503,2021-10-19,5000,337.6492,14.8083,SIP
5031,INV0170,120503,2021-11-18,5000,341.7844,14.6291,SIP
5032,INV0170,120503,2021-12-18,5000,171.2741,29.193,SIP
5033,INV0170,120503,2022-01-17,5000,337.8435,14.7998,SIP
5034,INV0170,120503,2022-02-16,5000,361.2556,13.8406,SIP
5035,INV0170,120503,2022-03-18,5000,354.7996,14.0925,SIP
5036,INV0170,120503,2022-04-17,5000,172.4766,28.9894,SIP
5037,INV0170,120503,2022-05-17,5000,250.5387,19.957,SIP
5038,INV0170,120503,2022-06-16,5000,339.3141,14.7356,SIP
5039,INV0170,120503,2022-07-16,5000,231.0312,21.6421,SIP
5040,INV0170,120503,2022-08-15,5000,201.2942,24.8393,SIP
5041,INV0170,120503,2022-09-14,5000,253.6607,19.7114,SIP
5042,INV0171,125497,2019-07-20,500,94.629,5.2838,SIP
5043,INV0171,125497,2019-08-19,500,89.0164,5.6169,SIP
6280,INV0171,100356,2019-09-07,250000,379.5724,658.6359,Lumpsum
5044,INV0171,125497,2019-09-18,500,99.8492,5.0076,SIP
5045,INV0171,125497,2019-10-18,500,92.8487,5.3851,SIP
5046,INV0171,125497,2019-11-17,500,95.2616,5.2487,SIP
5047,INV0171,125497,2019-12-17,500,95.797,5.2194,SIP
5048,INV0171,125497,2020-01-16,500,96.0484,5.2057,SIP
5049,INV0171,125497,2020-02-15,500,110.0292,4.5442,SIP
5050,INV0172,101305,2019-09-06,1000,47.7705,20.9334,SIP
5051,INV0172,101305,2019-10-06,1000,49.8614,20.0556,SIP
5052,INV0172,101305,2019-11-05,1000,60.4278,16.5487,SIP
5053,INV0172,101305,2019-12-05,1000,55.0041,18.1805,SIP
5054,INV0172,101305,2020-01-04,1000,39.8072,25.1211,SIP
5055,INV0172,101305,2020-02-03,1000,51.3834,19.4615,SIP
5056,INV0172,101305,2020-03-04,1000,41.8539,23.8926,SIP
5057,INV0172,101305,2020-04-03,1000,52.787,18.9441,SIP
5058,INV0172,101305,2020-05-03,1000,48.6515,20.5544,SIP
5059,INV0172,101305,2020-06-02,1000,50.3244,19.8711,SIP
5060,INV0172,101305,2020-07-02,1000,52.1317,19.1822,SIP
5061,INV0172,101305,2020-08-01,1000,39.7082,25.1837,SIP
5062,INV0172,101305,2020-08-31,1000,53.4472,18.7101,SIP
